6.893390023,5.855132275,5.440555556,6.194017385,5.705396825,6.644977324,5.499758126,5.361247166,4.952649282,5.817301587,5.175253212,6.255854119,7.382649282,4.347278912,5.431874528,5.150230537,5.353809524,4.243764172,4.969229025,4.769909297,4.642653061,5.041972789
7.339410431,6.245684051,5.808858655,6.600317461,6.070090703,7.019769464,5.832078609,5.746938776,5.340037793,6.249773243,5.619720333,6.674433106,8.031111111,4.706485261,5.861133787,5.541678005,5.802732427,4.585941043,5.427256236,5.184920635,5.042743764,5.536024188
7.928647014,6.759493576,6.302910053,7.118851096,6.549909297,7.501368102,6.269387755,6.280997732,5.832078609,6.776054422,6.152350718,7.181836735,8.765404384,5.121934996,6.406870748,6.066564626,6.37047997,5.015510204,5.989387755,5.715759637,5.600544218,6.073953137
8.349312169,7.152059713,6.745113379,7.529410431,6.969546485,7.928767952,6.648756614,6.723628118,6.268253968,7.170453515,6.625071807,7.652071051,9.390147392,5.469092971,6.890275888,6.457849584,6.909769463,5.424013605,6.448480726,6.137981859,6.00106576,6.526538171
8.755857898,7.5261678,7.08595616,7.881239607,7.32877551,8.303987151,7.045385488,7.093696145,6.569984883,7.576077098,7.0381935,8.069421768,10.07446712,5.859743009,7.273303099,6.847040816,7.382913832,5.746938776,6.879206349,6.528684807,6.399024943,6.961402116
9.231141346,7.977505669,7.563900227,8.328057445,7.7769161,8.787558579,7.480695389,7.59292517,7.001292517,8.045034014,7.56196523,8.559187453,10.79756236,6.273257748,7.801904762,7.301806501,7.935207861,6.131519274,7.38845805,7.041768707,6.897573696,7.435631142
9.670593348,8.366848072,7.991568405,8.714274377,8.211269841,9.217490552,7.891791383,8.02478458,7.42606576,8.455487528,8.020461073,9.009391535,11.41454271,6.681205593,8.252373394,7.704644747,8.471145125,6.56106576,7.829410431,7.489433107,7.348367347,7.865971278
10.09100529,8.710385487,8.349508692,9.104157218,8.548390023,9.638956916,8.191043084,8.452063492,7.743737717,8.838730159,8.47467876,9.361511716,12.0829932,6.999455782,8.692165533,8.04377929,8.964100529,6.873106576,8.237278912,7.85292517,7.71675737,8.295506425
10.57717309,9.183975812,8.82766062,9.557993197,9.014716553,10.13984505,8.667301587,8.962902494,8.191281179,9.279569161,9.009342404,9.865627362,12.81510582,7.447800454,9.260294785,8.518794407,9.529856387,7.314285714,8.845714286,8.409501134,8.27984127,8.802154195
11.02203704,9.592479214,9.283476946,9.994270597,9.435986395,10.59022298,9.050820106,9.404489796,8.613597884,9.746598639,9.502165533,10.36981103,13.53120559,7.83356387,9.73622449,8.989882842,10.09973545,7.737709751,9.339229025,8.846258503,8.770272109,9.245332578
11.48329932,10.01589947,9.675302343,10.40493197,9.804943311,11.04689343,9.405030235,9.833650794,8.972630385,10.13256236,9.915623583,10.75167801,14.18739229,8.217928949,10.16195011,9.435041572,10.59845805,8.080544218,9.858798186,9.316077098,9.136235828,9.669176115
11.99178383,10.61345427,10.18877551,10.97336357,10.24845805,11.54999244,9.858805744,10.43736962,9.414051398,10.59251701,10.63473923,11.26506425,15.06527589,8.86122449,10.76327665,9.951534392,11.17847317,8.568163265,10.43929705,9.924603175,9.828072562,10.24529856
12.50120181,11.04592215,10.67962585,11.46386999,10.73213152,11.99782691,10.27504535,10.92145125,9.816349206,11.07260771,11.29230159,11.750548,15.79301209,9.327626607,11.35690476,10.42643991,11.76195389,8.961088435,11.0314059,10.54986395,10.34208617,10.77120559
13.01526833,11.55718443,11.1265155,11.98973167,11.15911565,12.51942555,10.69520786,11.44743764,10.2442328,11.57321996,11.91764173,12.20008692,16.51906274,9.756250945,11.86270219,10.94602041,12.287226,9.462131519,11.64759637,11.21195011,10.85632653,11.30426682
13.70364323,12.16967498,11.70247165,12.66358277,11.72995465,13.02191988,11.24137566,12.16725624,10.83597884,12.23111111,12.80906274,12.798065,17.45173092,10.35996976,12.62778534,11.61651171,12.94705971,9.972970522,12.5252381,11.93505669,11.72995465,11.86511338
14.1308579,12.65068783,12.16882842,13.1366251,12.15743764,13.47273243,11.64232426,12.6054195,11.17126984,12.63707483,13.35762661,13.27266062,18.20061603,10.78869992,13.08635677,12.10095616,13.47858654,10.38721088,13.03678005,12.45104308,12.2114966,12.27320106
14.57294029,13.04864701,12.57003402,13.55271353,12.53811791,13.89011716,11.99504157,13.03800454,11.56278534,13.06571429,13.80039305,13.71702948,18.87201814,11.17324263,13.58444822,12.47829176,14.01112245,10.73922903,13.4923356,12.94444444,12.63165533,12.77441043
15.05910809,13.56964475,13.00716931,13.9784127,13.04102041,14.37710129,12.44865457,13.52562358,12.0318065,13.52573696,14.36904006,14.21360922,19.61684807,11.60997732,14.14869237,12.94705971,14.55758504,11.13396825,14.02895692,13.45439909,13.16959184,13.312774
15.53959562,13.98118292,13.46134543,14.40186697,13.4546712,14.82611489,12.83201814,13.97678005,12.44778912,13.94820862,14.81862434,14.65584278,20.2816969,11.97166289,14.60677249,13.35286848,15.11545729,11.46342404,14.51326531,13.89839002,13.59049887,13.71835601
15.92985639,14.40514739,13.825548,14.78143613,13.84297052,15.24400983,13.13281935,14.40798186,12.80628118,14.35281179,15.25873016,15.11128496,20.92592593,12.32263039,15.03298564,13.76122827,15.60854497,11.84217687,15.02013605,14.33058957,13.98229025,14.23495465
16.44142101,14.88126606,14.29381708,15.24970522,14.32303855,15.75769841,13.58512472,14.94204082,13.28717309,14.82428571,15.81665911,15.62648904,21.66924792,12.75743008,15.58577853,14.25124717,16.16889645,12.29496599,15.58435374,14.87430839,14.49312925,14.73499622
16.87369237,15.31309902,14.73170824,15.66656462,14.75877551,16.20042328,13.99243764,15.42770975,13.67644747,15.23764172,16.26812169,16.11247921,22.40053288,13.17704082,16.0930839,14.67258881,16.64155707,12.70539683,16.05571429,15.34612245,14.93179138,15.17644369
17.32426304,15.7381935,15.1065155,16.04692366,15.16306122,16.68547241,14.34412699,15.82439909,14.09075586,15.61734694,16.75843537,16.52977324,23.038065,13.55909297,16.53453893,15.06099395,17.21824263,13.01478458,16.51099773,15.80501134,15.3070068,15.6220068
17.85808012,16.2307483,15.56123961,16.4861678,15.63349206,17.17696145,14.77838246,16.34684807,14.59954649,16.11777778,17.29922902,17.03646258,23.77142857,14.00550264,17.08021164,15.53801965,17.74910809,13.42113379,17.01072562,16.31394558,15.81346939,16.13391156
18.34807634,16.61430461,15.96673091,16.89900227,16.08204082,17.56651927,15.16728269,16.78913832,14.97561225,16.50988662,17.77272487,17.51588057,24.38930461,14.40282691,17.50764928,15.95485261,18.26760015,13.79408163,17.50285714,16.80197279,16.20954649,16.57201058
18.7271353,17.01103553,16.36426304,17.28919123,16.43487528,17.95792895,15.47803477,17.21759637,15.37915344,16.89036281,18.24191988,17.93592215,25.11818594,14.78588057,17.94423658,16.36013228,18.79323885,14.17578231,18.00514739,17.20875283,16.60226757,17.0795805
19.2266062,17.51125095,16.83833711,17.76687075,16.90133787,18.44583144,15.96727135,17.75165533,15.85393802,17.36866213,18.82364324,18.49662887,25.88057445,15.27292517,18.45605442,16.86155707,19.36931217,14.64018141,18.60306122,17.79,17.11818594,17.60964097
19.67620559,17.94011338,17.25382464,18.18834845,17.33895692,18.90503401,16.37369237,18.22027211,16.25131897,17.77086168,19.24736962,18.89905518,26.5633938,15.67815571,18.92634543,17.27785336,19.8841421,15.03650794,19.06428571,18.27269841,17.55036281,18.09298186
20.05139834,18.24943311,17.63749055,18.53919879,17.70655329,19.27256236,16.70003023,18.56435374,16.62339002,18.12124717,19.68569917,19.34222222,27.18089191,16.01847317,19.36202192,17.64437642,20.41421013,15.32517007,19.458322,18.62882086,17.9107483,18.56878307
20.52668178,18.72737717,18.10874906,18.99546107,18.15487528,19.75858277,17.14102797,19.05197279,17.07634165,18.59231293,20.20910053,19.85375661,27.92780046,16.45327287,19.85932729,18.10759637,21.01792895,15.75473923,20.04290249,19.13394558,18.40761905,19.07187453
20.99516629,19.15648148,18.56004535,19.3990136,18.6052381,20.19719199,17.5315873,19.55265306,17.54595238,19.02217687,20.73469766,20.32117536,28.60324263,16.81162131,20.35670824,18.62461073,21.55825019,16.14539683,20.51367347,19.59573696,18.83151927,19.60814815
21.40512472,19.54104309,18.94282691,19.82042706,19.00641723,20.57568783,17.90712774,19.99238095,17.92092215,19.4055102,21.18155707,20.77380574,29.3364777,17.1814059,20.80995087,19.12356765,22.10282691,16.4861678,21.0306576,20.05238095,19.20678005,19.98115646
21.99002268,20.20281179,19.46280423,20.3952003,19.5214059,21.06706727,18.40566138,20.64253968,18.48888889,19.92675737,21.88867725,21.3178647,30.37170068,17.72263038,21.44169312,19.63053666,22.71879063,16.93895692,21.80741497,20.78573696,19.81049887,20.53848829
22.44915344,20.6531935,19.94188586,20.89214286,20.00517007,21.52975813,18.81077475,21.14068027,18.93510582,20.3999093,22.49597884,21.80036659,31.03346939,18.13540816,21.93673847,20.11487906,23.27390401,17.34650794,22.34836735,21.4006576,20.28755102,21.07485261
22.87528345,21.08571806,20.36980348,21.32155707,20.47655329,21.96705593,19.19709751,21.57133787,19.4058579,20.82258503,23.01871504,22.27135299,31.70104308,18.56048375,22.42273621,20.55933484,23.82102041,17.74004535,22.82328798,21.86464853,20.67156463,21.56166289
23.40378307,21.7087226,20.97205216,21.88674225,21.07403628,22.47517385,19.77958806,22.17505669,20.05430083,21.37204082,23.54530612,22.89874527,32.62790627,19.27757369,23.12513983,21.18551398,24.51059713,18.36698413,23.5759864,22.5562585,21.34780045,22.18065382
23.91622071,22.25406652,21.49253968,22.39590325,21.57113379,22.91242252,20.3850907,22.76548753,20.61634543,21.88646259,23.97460318,23.46696901,33.58617536,19.91232049,23.76015873,21.75236583,25.08028345,18.96029479,24.05027211,23.16231293,21.89002268,22.75105442
24.40526455,22.80902872,22.03135676,23.04891156,22.18485261,23.40005669,20.91271731,23.28609977,21.19342026,22.56063492,24.62997732,24.14699547,34.54525699,20.58422902,24.33193878,22.32860922,25.67503024,19.53594104,24.60519274,23.8300907,22.52097506,23.30502645
25.18155707,23.38346183,22.60269085,23.73272865,22.93473923,23.96686319,21.37977324,23.92816327,21.80353742,23.30702948,25.31570295,24.93971277,35.63543462,21.48813303,24.90920635,22.99323129,26.311387,20.20136054,25.24396825,24.70696145,23.22768708,23.78110355
25.64751701,23.82664777,23.03738473,24.18529101,23.36356009,24.41004157,21.74240741,24.38902494,22.22025699,23.73324263,26.18049887,25.46047241,36.30722222,21.91929327,25.39885865,23.46003024,26.85170068,20.60179138,25.75721088,25.21337869,23.69956916,24.26657597
26.06318972,24.2401814,23.46348829,24.55703704,23.72018141,24.86470144,22.08604686,24.82213152,22.61474301,24.10931973,26.6943424,25.89072184,37.02615268,22.33266818,25.81671958,23.89301965,27.40743386,20.92117914,26.15535147,25.67789116,24.10546485,24.67977702
26.55419501,24.74328042,23.92042328,24.97693122,24.17904762,25.31054044,22.57476191,25.35619048,23.08979592,24.56671202,27.16734694,26.45139834,37.74055934,22.76523054,26.37786848,24.35239607,27.95498866,21.29269841,26.69326531,26.1959864,24.66092971,25.22074074
26.98851096,25.16530234,24.38323885,25.41228647,24.59709751,25.76916856,22.9533031,25.82340136,23.49422147,25.00292517,27.7014059,26.91764172,38.41328042,23.16422525,26.85024187,24.84223356,28.4612774,21.70063492,27.11204082,26.67124717,25.10034014,25.71260771
27.43453515,25.56662132,24.74666667,25.79119426,24.97498866,26.18575586,23.32728269,26.23854875,23.86155707,25.39353742,28.16268708,27.36698413,39.00952381,23.49173092,27.28375661,25.25303477,28.95632653,22.00090703,27.62206349,27.10156463,25.52712018,26.17334089
27.94618292,26.05203326,25.25514361,26.25194633,25.47344671,26.69465986,23.78895692,26.74938776,24.34908163,25.86278912,28.58376417,27.91425548,39.77578231,23.93396826,27.83298564,25.73844293,29.56287226,22.41886621,28.19870748,27.64528345,26.02045352,26.72068027
28.39490552,26.49690476,25.67516251,26.65498488,25.86439909,27.09124339,24.17660998,27.24408163,24.73291761,26.25727891,29.12943311,28.40399849,40.47633409,24.34966742,28.33743764,26.17795918,30.09752457,22.9024263,28.66709751,28.15961451,26.47827664,27.21879819
28.81645503,26.86645503,26.08955404,27.06302721,26.26054422,27.50161754,24.58233182,27.66657596,25.13007181,26.62941043,29.62294785,28.86950491,41.12253968,24.7281935,28.78633409,26.55809524,30.57068405,23.22866213,29.16036281,28.62684807,26.84614513,27.63577853
29.31640212,27.36012094,26.57002646,27.50575208,26.72043084,27.98778534,25.02470144,28.2122449,25.62708995,27.12893424,30.05823129,29.40033258,41.85009826,25.15108088,29.30745276,27.01636432,31.09087301,23.52181406,29.68120181,29.12868481,27.36471655,28.15512472
29.78090703,27.75752079,26.98488662,27.90022676,27.15058957,28.39606576,25.42705593,28.66340136,26.01314059,27.52503401,30.60390023,29.83648526,42.44408541,25.55071806,29.77843538,27.41749055,31.61668556,23.90238095,30.17208617,29.59628118,27.79204082,28.64861678
30.17563114,28.14548753,27.36084656,28.28487528,27.51746032,28.80359788,25.74125472,29.11782313,26.41463341,27.93943311,31.07524943,30.29772865,43.09623583,25.89693122,30.2053288,27.83908541,32.15440287,24.26485261,30.63693878,30.03077098,28.2122449,29.16517763
30.67549509,28.62111489,27.86394558,28.79274376,28.01294785,29.30328798,26.18679516,29.72154195,26.8962963,28.47154195,31.47464853,30.8767347,43.80670446,26.32562358,30.77998488,28.31701058,32.769161,24.7292517,31.18752835,30.59217687,28.85079365,29.75830688
31.09872638,29.01843915,28.29410053,29.19984505,28.41578231,29.75458428,26.57546107,30.15752835,27.28972789,28.8739229,32.03192744,31.32204459,44.46320862,26.71074074,31.22622449,28.73329932,33.26271731,25.12040816,31.66195011,31.0159864,29.2761678,30.2542517
31.51334845,29.37566138,28.64374906,29.58719199,28.77920635,30.12431973,26.89644747,30.60390023,27.64905518,29.26498866,32.51537415,31.77309146,45.09983371,27.06953893,31.65012094,29.07525321,33.8145805,25.42585034,32.09326531,31.44585034,29.66349206,30.69678005
31.98645503,29.82699925,29.11517763,30.00760393,29.24784581,30.56221466,27.3164059,31.09151927,28.09241497,29.71185941,32.91428571,32.28074452,45.82801965,27.52338624,32.14609221,29.55038171,34.37805744,25.83219955,32.66079365,31.95344671,30.27882086,31.20961829
32.46147014,30.21818972,29.53890779,30.41682917,29.66303855,31.01988662,27.72113001,31.53387755,28.49216175,30.13780045,33.43673469,32.73680272,46.50073318,27.89129252,32.60124717,29.99208617,34.95896447,26.21950113,33.13675737,32.42582766,30.68390023,31.72072562
32.83204837,30.55987906,29.90097128,30.79721844,30.03054422,31.39724868,28.03035525,31.9506576,28.92842781,30.51875283,33.91905896,33.12220711,47.17714286,28.23827664,32.99942555,30.33155707,35.46461073,26.51718821,33.53349206,32.77689342,31.10312925,32.13976568
33.31095994,31.03637188,30.38205593,31.25225246,30.50151927,31.88220332,28.46185941,32.48471655,29.40033258,30.989161,34.31909297,33.60015117,47.89826909,28.69405896,33.58379441,30.79591459,36.02382464,26.93514739,34.1161678,33.32451247,31.68362812,32.65798564
33.74994709,31.45747543,30.82313681,31.69111111,30.94002268,32.32413832,28.85650416,32.97900227,29.78201814,31.41979592,34.87637188,34.02274377,48.61009826,29.08249811,34.02799698,31.24097506,36.56956916,27.36081633,34.55517007,33.84453515,32.14995465,33.14965231
34.16995465,31.90942555,31.18934996,32.11350718,31.34721088,32.74966742,29.24086924,33.37868481,30.253065,31.81882086,35.42501134,34.47089947,49.3568254,29.45538927,34.46521164,31.69156463,37.13354497,27.66657596,35.06582766,34.28362812,32.57759637,33.59252079
34.64610733,32.5355102,31.73942555,32.72782313,31.83863946,33.25445956,29.68294785,33.98240363,30.7666969,32.37641723,35.82839002,34.98173847,50.28087679,30.17239607,35.08922147,32.23204459,37.72664777,28.13097506,35.78582766,34.9290703,33.25097506,34.14668178
35.09544973,33.033065,32.19352986,33.21101285,32.32784581,33.74117536,30.11072185,34.50603175,31.21932729,32.87687075,36.51337869,35.48780801,51.00987151,30.63966742,35.57111111,32.70059335,38.31249433,28.55820862,36.35349206,35.51514739,33.79646259,34.67431595
35.55192366,33.55817082,32.64666289,33.73085412,32.8146712,34.30941799,30.48780045,34.9692517,31.66501134,33.39560091,37.18978458,35.97157974,51.75727891,31.11755102,36.16632653,33.24170824,38.85085412,29.00172336,36.90238095,36.12909297,34.31909297,35.25950113
36.17717309,34.14619426,33.20453515,34.39842782,33.39417234,34.84347695,31.11007559,35.66585034,32.34539683,33.99263039,37.77886621,36.78427815,52.61535903,31.76489796,36.99541194,33.82271353,39.50681784,29.52417234,37.83498866,36.89514739,35.0737415,35.88450491
36.64198035,34.605,33.67500756,34.82493575,33.83018141,35.27452381,31.51514739,36.12664399,32.78646258,34.46689342,38.64961451,37.27346939,53.32130764,32.21795918,37.48343159,34.26336735,40.04282691,29.9152381,38.35206349,37.42331066,35.5460771,36.36326153
37.02585034,35.06358655,34.08108844,35.30035525,34.25335601,35.7193424,31.85039683,36.55981859,33.1643802,34.83485261,39.15591837,37.69073318,54.01823129,32.59395314,37.96071429,34.6625548,40.57835979,30.25560091,38.78310658,37.8299093,35.99092971,36.82111111
37.51232049,35.56024565,34.55516251,35.71422525,34.72156463,36.1800189,32.30333333,37.09387755,33.644709,35.27111111,39.62485261,38.22198035,54.79328798,33.0265155,38.52577475,35.13566137,41.13056689,30.65034014,39.36170068,38.34730159,36.53659864,37.33864701
37.94389645,35.99292517,35.01012472,36.13243764,35.16287982,36.59778156,32.69106198,37.57709751,34.0509675,35.70285714,40.17052154,38.67695011,55.52507559,33.43058579,38.98843915,35.56508315,41.66603175,30.99879819,39.8453288,38.81238095,36.9762585,37.79742252
38.34920635,36.38905518,35.40462585,36.52498866,35.51104308,37.01353364,32.98588058,37.96462585,34.44600151,36.08380952,40.65563492,39.09272865,56.22905518,33.76955404,39.46304233,35.95519652,42.17685941,31.34693878,40.28485261,39.20882086,37.37251701,38.30843159
38.82569917,36.88816327,35.87503401,36.98358277,35.9914966,37.50823507,33.41952003,38.47546485,34.9378836,36.56562358,41.05287982,39.62305367,56.95854875,34.20686319,39.99260393,36.41673847,42.77521164,31.77650794,40.86131519,39.78190476,37.91818594,38.81558957
39.25438775,37.30835979,36.31789494,37.40494709,36.40054422,37.93363946,33.82210884,38.97167801,35.35761527,36.91657596,41.63337869,40.07916855,57.73531368,34.61297052,40.47620937,36.82083522,43.31277778,32.15716553,41.33668934,40.27040816,38.41546485,39.29472411
39.70168934,37.72520786,36.71773999,37.83029478,36.82485261,38.33324263,34.18364323,39.36943311,35.72672336,37.34736962,42.13377551,40.52656085,58.40293273,35.00214664,40.90378685,37.22391912,43.85776266,32.47310658,41.820839,40.68746032,38.76571429,39.74280045
40.22083144,38.19558579,37.17,38.26555178,37.30478458,38.80438398,34.61362056,39.938322,36.21732426,37.79637188,42.57378685,41.01522298,59.19540438,35.45194256,41.464161,37.68985639,44.38995087,32.87945578,42.31780045,41.19287982,39.29977324,40.24805744
40.64755102,38.6388322,37.61040061,38.67269463,37.72678005,39.21739607,35.028065,40.42043084,36.62711262,38.24344671,43.10784581,41.49634165,59.82814437,35.81174225,41.96071428,38.09143613,44.93509826,33.27911565,42.77052154,41.65206349,39.74414966,40.74956538
41.06755102,39.04870748,38.00438397,39.03274376,38.14213152,39.5803477,35.34851096,40.82068027,37.02615268,38.62369615,43.59628118,41.90928949,60.51014361,36.18313681,42.40907408,38.48334089,45.41363568,33.63410431,43.24346939,42.09426304,40.14730159,41.21464097
41.6237037,39.56271353,38.48853742,39.51262283,38.628322,40.07439153,35.80716175,41.37795918,37.49128874,39.12274376,44.00181406,42.45962207,61.30842026,36.64882842,42.95060847,39.00371882,45.9779554,34.12172336,43.81564626,42.66888889,40.68136054,41.76495843
42.0670257,40.01932729,38.91300076,39.89776644,39.03326531,40.48275888,36.17719577,41.83727891,37.88552532,39.55684807,44.57070295,42.85176115,61.9694709,37.02259259,43.41094482,39.3681028,46.4792706,34.47285714,44.3045805,43.1352381,41.15201814,42.23667045
42.4707483,40.33741496,39.31984883,40.28081633,39.39845805,40.89054422,36.51144369,42.27192744,38.28113379,39.92251701,45.05944444,43.26890401,62.66098262,37.36477702,43.84507936,39.76560469,47.00064626,34.82993197,44.71195011,43.50451247,41.470839,42.68080877
42.96078609,40.84349584,39.80678761,40.71425548,39.86913832,41.39537415,36.9568254,42.79437642,38.74604686,40.40993197,45.45306122,43.77201058,63.38377929,37.79241119,44.38431595,40.22286848,47.56955405,35.23628118,45.27326531,44.0137415,41.95845805,43.2211678
43.4210582,41.28120181,40.25280801,41.13351852,40.27274376,41.81584656,37.3864059,43.32773243,39.13112623,40.85281179,45.98712018,44.23985261,64.13718065,38.20651171,44.85402494,40.66210884,48.12227891,35.6670068,45.79013605,44.50814059,42.42811791,43.69648904
43.81406274,41.73362434,40.62524565,41.54577853,40.67167801,42.22989796,37.74599395,43.74639456,39.55712774,41.26888889,46.46034014,44.72218065,64.88429327,38.58194633,45.31318216,41.13172714,48.61490552,35.96770975,46.24446712,44.94802721,42.78276644,44.14949736
44.38639456,42.37690098,41.14284203,42.12763794,41.23283447,42.74586546,38.32998866,44.43138322,40.0931935,41.8038322,46.96235828,45.3098715,65.93112623,39.18560847,45.9327551,41.63463719,49.23597884,36.4553288,47.00106576,45.6585941,43.37487528,44.73361678
44.83630008,42.94448602,41.59861678,42.58116024,41.67718821,43.22190098,38.792226,44.9570068,40.56842404,42.26285714,47.69378685,45.80563492,66.69756614,39.62344671,46.43327664,42.11223734,49.80329176,36.92641723,47.55732426,46.22734694,43.86369615,45.22412698
45.29054422,43.35359033,42.08472411,43.07605442,42.14351474,43.70988662,39.15271353,45.41823129,41.04707483,42.71029479,48.28170068,46.25414966,67.40260015,39.99830688,46.90310658,42.64240741,50.30869615,37.34929705,48.07099773,46.74564626,44.31528345,45.71927816
45.85490174,43.99310658,42.80543084,43.71349962,42.79437642,44.2821164,39.82609221,46.10321996,41.65853364,43.34945578,48.87800454,46.92362812,68.40595616,40.69490552,47.63767196,43.27432351,50.96199547,38.05231293,48.85866213,47.41902494,44.96544218,46.38806501
46.38686319,44.50666289,43.29514739,44.26838624,43.35331066,44.80857143,40.40919123,46.73267574,42.22123583,44.00877551,49.78358277,47.71720711,69.26494709,41.24219577,48.18622071,43.85529478,51.57924414,38.53097506,49.51784581,48.13310658,45.57954649,46.91289872
46.91294784,45.02878307,43.83325775,44.90205971,43.89229025,45.36303477,40.92877173,47.31827664,42.76152683,44.58977324,50.51792517,48.4746712,70.13595238,41.86727891,48.73496977,44.5216969,52.18899849,39.14519274,50.17045352,48.8376644,46.18603175,47.46325775
47.49157974,45.68429327,44.32108844,45.59044596,44.46160998,45.93498488,41.51340892,48.03047619,43.46119426,45.19956916,51.22382086,49.33670068,71.12996599,42.66860166,49.16438398,45.19957672,52.82926682,39.90349206,50.9431746,49.66167801,46.82303855,48.15674603
47.96217309,46.19561602,44.75943311,46.07614512,44.91657596,46.41606954,41.93464475,48.5877551,43.91112245,45.66977324,52.15201814,49.90981104,71.7633938,43.177226,49.63885866,45.74693122,53.42331066,40.36462585,51.44151927,50.19961451,47.42156463,48.63249433
48.33476568,46.5690703,45.10282691,46.38379441,45.28471655,46.84066893,42.33950491,48.93605442,44.24252079,46.03548753,52.82461451,50.28698413,72.38627362,43.54461451,50.07963719,46.1341799,53.93027967,40.65814059,51.85571429,50.65970522,47.85632653,49.0495805
48.7425548,47.02331066,45.50822751,46.76498866,45.75181406,47.27314437,42.73826153,49.35401361,44.61907785,46.43562358,53.35945578,50.75854119,72.9753099,43.93989418,50.56338624,46.56568405,54.44338246,41.00643991,52.28829932,51.12571429,48.32072562,49.47657596
49.16733938,47.45239607,45.90972789,47.17259637,46.23480726,47.73468632,43.15217309,49.79519274,45.03279667,46.85108844,53.88190476,51.23884732,73.57049131,44.34430839,51.019161,46.94710129,54.98017007,41.35473923,52.73591837,51.62167801,48.72707483,49.91281935
49.52864702,47.80214664,46.26437264,47.49448224,46.58249433,48.09820106,43.4696901,50.178322,45.33889645,47.21970522,54.36952381,51.60063492,74.15486017,44.6481028,51.42615646,47.28937264,55.47546863,41.65659864,53.15138322,51.97206349,49.08698413,50.34439531
50.11253213,48.26509448,46.68952381,47.92982615,47.04446712,48.69552154,44.00925926,50.81687075,45.79942555,47.86970522,54.84553288,52.09009826,74.94433862,45.06025699,51.92755858,47.78666667,56.02104309,42.07455782,53.58911565,52.47519274,49.80680272,50.85363568
50.52357899,48.64751323,47.09553288,48.3043424,47.53709751,49.07829176,44.39259259,51.10712018,46.20383976,48.2269161,55.72789116,52.5352381,75.55289494,45.55773621,52.44420257,48.19256236,56.56476568,42.4392517,54.05970522,52.97052154,50.10866213,51.27215797
50.90128496,48.99603931,47.4242706,48.64967498,47.83092971,49.4177551,44.67567649,51.50185941,46.53278912,48.55183674,56.11102041,52.95027589,76.04042328,45.96108844,52.85704838,48.54325019,57.04153061,42.78276644,54.44485261,53.36544218,50.45696145,51.65111489
51.27860922,49.4376455,47.79836735,49.03086924,48.24811791,49.86421769,45.01768708,51.90820862,46.90817838,48.94780045,56.52897959,53.37788738,76.64737718,46.35476946,53.29859033,48.97482237,57.52354119,43.10784581,54.86546485,53.7831746,50.88653061,52.10276644
